web-scraper-order,web-scraper-start-url,container,container-href,page,page-href,nombre pièces,nombre salle bain,superficie (m2),adresse
"1752992218-8297","https://sn.coinafrique.com/categorie/villas","Vente villa 3 pièces - Mbao","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-mbao-4839879","20","https://sn.coinafrique.com/categorie/villas?page=20","3","150","","Mbao, Dakar, Sénégal"
"1752992221-8298","https://sn.coinafrique.com/categorie/villas","vente villa 5 pièces - Sicap liberté","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-sicap-liberte-4840160","20","https://sn.coinafrique.com/categorie/villas?page=20","5","3","386","Sicap Liberté, Dakar, Sénégal"
"1752992224-8299","https://sn.coinafrique.com/categorie/villas","Vente villas 03 pièces - Fann","https://sn.coinafrique.com/annonce/villas/vente-villas-03-pieces-fann-4793891","20","https://sn.coinafrique.com/categorie/villas?page=20","3","2","230","Fann, Dakar, Sénégal"
"1752992227-8300","https://sn.coinafrique.com/categorie/villas","Vente villa  - Niakorab","https://sn.coinafrique.com/annonce/villas/vente-villa-niakorab-4841439","20","https://sn.coinafrique.com/categorie/villas?page=20","280 m2","","","Keur Massar, Sénégal"
"1752992230-8301","https://sn.coinafrique.com/categorie/villas","Vente maison - VDN 3","https://sn.coinafrique.com/annonce/villas/vente-maison-vdn-3-4842095","20","https://sn.coinafrique.com/categorie/villas?page=20","10","4","200 m2","Guediawaye, Dakar, Sénégal"
"1752992232-8302","https://sn.coinafrique.com/categorie/villas","Vente villas 4 pièces - Saint Louis","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-saint-louis-4843050","20","https://sn.coinafrique.com/categorie/villas?page=20","4","2","120","Saint Louis, Sénégal"
"1752992235-8303","https://sn.coinafrique.com/categorie/villas","Vente villa - Parcelle Assainies","https://sn.coinafrique.com/annonce/villas/vente-villa-parcelle-assainies-4843847","20","https://sn.coinafrique.com/categorie/villas?page=20","","","","Parcelle Assainies, Dakar, Sénégal"
"1752992238-8304","https://sn.coinafrique.com/categorie/villas","Location  villa à  Saly","https://sn.coinafrique.com/annonce/villas/location-villa-a-saly-4844246","20","https://sn.coinafrique.com/categorie/villas?page=20","2","2","76 m2","Saly, Sénégal"
"1752992241-8305","https://sn.coinafrique.com/categorie/villas","Location villa 7 pièces - Mermoz - Sacré coeur","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-sacre-coeur-4801303","20","https://sn.coinafrique.com/categorie/villas?page=20","7","6","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752992243-8306","https://sn.coinafrique.com/categorie/villas","Vente maison - VDN 3","https://sn.coinafrique.com/annonce/villas/vente-maison-vdn-3-4847643","20","https://sn.coinafrique.com/categorie/villas?page=20","10","7","200 m2","Guediawaye, Dakar, Sénégal"
"1752992247-8307","https://sn.coinafrique.com/categorie/villas","Vente villa - Ngor Almadies","https://sn.coinafrique.com/annonce/villas/vente-villa-ngor-almadies-4849784","20","https://sn.coinafrique.com/categorie/villas?page=20","6","3","150 m2","Dakar, Sénégal"
"1752992250-8308","https://sn.coinafrique.com/categorie/villas","Vente villa à  démolir - Bourguida","https://sn.coinafrique.com/annonce/villas/vente-villa-a-demolir-bourguida-4849919","20","https://sn.coinafrique.com/categorie/villas?page=20","350","1","8362 m2","Dakar, Sénégal"
"1752992253-8309","https://sn.coinafrique.com/categorie/villas","Vente villa -   Guediawaye Gaday","https://sn.coinafrique.com/annonce/villas/vente-villa-guediawaye-gaday-4850115","20","https://sn.coinafrique.com/categorie/villas?page=20","4","1","150 m2","HLM, Dakar, Sénégal"
"1752992256-8310","https://sn.coinafrique.com/categorie/villas","Vente villa  3 pièces -  Liberté 6 extension","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-liberte-6-extension-4850142","20","https://sn.coinafrique.com/categorie/villas?page=20","7","5","150 m2","Sicap Liberté, Dakar, Sénégal"
"1752992259-8311","https://sn.coinafrique.com/categorie/villas","Vente villa -Sacré Cœur 3","https://sn.coinafrique.com/annonce/villas/vente-villa-sacre-cur-3-4852896","20","https://sn.coinafrique.com/categorie/villas?page=20","6","3","150 m2","Dakar, Sénégal"
"1752992261-8312","https://sn.coinafrique.com/categorie/villas","Vente villa - Guediawaye","https://sn.coinafrique.com/annonce/villas/vente-villa-guediawaye-4852931","20","https://sn.coinafrique.com/categorie/villas?page=20","6","","","Guediawaye, Dakar, Sénégal"
"1752992264-8313","https://sn.coinafrique.com/categorie/villas","Location maison R+2 - Almadies","https://sn.coinafrique.com/annonce/villas/location-maison-r2-almadies-4853108","20","https://sn.coinafrique.com/categorie/villas?page=20","10","10","300 m2","Dakar, Sénégal"
"1752992267-8314","https://sn.coinafrique.com/categorie/villas","Location villa 6 pièces - Almadies","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-4807953","20","https://sn.coinafrique.com/categorie/villas?page=20","6","4","","Almadies, Dakar, Sénégal"
"1752992270-8315","https://sn.coinafrique.com/categorie/villas","Vente villa 4 pièces - Mbour","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-mbour-4807972","20","https://sn.coinafrique.com/categorie/villas?page=20","4","","","Mbour, Sénégal"
"1752992273-8316","https://sn.coinafrique.com/categorie/villas","Vente villas 04 pièces - Yoff-océan","https://sn.coinafrique.com/annonce/villas/vente-villas-04-pieces-yoff-ocean-4804633","20","https://sn.coinafrique.com/categorie/villas?page=20","4","3","250","Yoff, Dakar, Sénégal"
"1752992276-8317","https://sn.coinafrique.com/categorie/villas","Location villa 900m² à Nguerigne","https://sn.coinafrique.com/annonce/villas/location-villa-900m-a-nguerigne-4854084","20","https://sn.coinafrique.com/categorie/villas?page=20","4","4","900 m2","Saly, Sénégal"
"1752992279-8318","https://sn.coinafrique.com/categorie/villas","Vente villa et studio meublé - Saly Niakh Niakhal","https://sn.coinafrique.com/annonce/villas/vente-villa-et-studio-meuble-saly-niakh-niakhal-4854333","20","https://sn.coinafrique.com/categorie/villas?page=20","7","5","500 m2","Saly, Sénégal"
"1752992282-8319","https://sn.coinafrique.com/categorie/villas","Location villas 6 pièces - Mamelles","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-mamelles-4855029","20","https://sn.coinafrique.com/categorie/villas?page=20","6","3","160","Mamelles, Dakar, Sénégal"
"1752992285-8320","https://sn.coinafrique.com/categorie/villas","Vente villa 4 pièces - Rufisque","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-rufisque-4855594","20","https://sn.coinafrique.com/categorie/villas?page=20","4","3","235","Rufisque, Sénégal"
"1752992289-8321","https://sn.coinafrique.com/categorie/villas","Vente villa - Colobane","https://sn.coinafrique.com/annonce/villas/vente-villa-colobane-4855741","20","https://sn.coinafrique.com/categorie/villas?page=20","800","","","Colobane, Dakar, Sénégal"
"1752992292-8322","https://sn.coinafrique.com/categorie/villas","Vente villas 5 pièces - Ngaparou","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-ngaparou-4855861","20","https://sn.coinafrique.com/categorie/villas?page=20","5","4","1140","Ngaparou, Sénégal"
"1752992295-8323","https://sn.coinafrique.com/categorie/villas","Location villa 7 pièces - Mamelles","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mamelles-4811611","20","https://sn.coinafrique.com/categorie/villas?page=20","7","6","","Mamelles, Dakar, Sénégal"
"1752992299-8324","https://sn.coinafrique.com/categorie/villas","Location villas 6 pièces - Sipres","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-sipres-4857021","20","https://sn.coinafrique.com/categorie/villas?page=20","6","4","200","Sipres, Dakar, Sénégal"
"1752992302-8325","https://sn.coinafrique.com/categorie/villas","Location villa 4 pièces - Saly","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-saly-4857256","20","https://sn.coinafrique.com/categorie/villas?page=20","4","3","","Saly, Sénégal"
"1752992304-8326","https://sn.coinafrique.com/categorie/villas","Location villa 5 pièces - Saly","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-saly-4857267","20","https://sn.coinafrique.com/categorie/villas?page=20","4","4","","Saly, Sénégal"
"1752992307-8327","https://sn.coinafrique.com/categorie/villas","Location villa 7 pièces avec piscine - Almadies","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-avec-piscine-almadies-4811563","20","https://sn.coinafrique.com/categorie/villas?page=20","8","7","800 m2","Almadies, Dakar, Sénégal"
"1752992310-8328","https://sn.coinafrique.com/categorie/villas","Location villas 5 pièces - Almadies","https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-almadies-4813958","20","https://sn.coinafrique.com/categorie/villas?page=20","5","4","12","Almadies, Dakar, Sénégal"
"1752992314-8329","https://sn.coinafrique.com/categorie/villas","Vente villas 1 pièces - Dakar plateau","https://sn.coinafrique.com/annonce/villas/vente-villas-1-pieces-dakar-plateau-4860468","20","https://sn.coinafrique.com/categorie/villas?page=20","1","2","200","Dakar Plateau, Dakar, Sénégal"
"1752992323-8330","https://sn.coinafrique.com/categorie/villas","Vente villa 5 pièces - Somone","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-somone-4852713","19","https://sn.coinafrique.com/categorie/villas?page=19","5","2","300 m2","Ouest Foire, Dakar, Sénégal"
"1752992326-8331","https://sn.coinafrique.com/categorie/villas","Location villa 5 pièces -   Saly  center","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-saly-center-4860804","19","https://sn.coinafrique.com/categorie/villas?page=19","6","","","Saly, Sénégal"
"1752992329-8332","https://sn.coinafrique.com/categorie/villas","Location villa 7 pièces - Sotrac Mermoz","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-sotrac-mermoz-4812257","19","https://sn.coinafrique.com/categorie/villas?page=19","","","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752992332-8333","https://sn.coinafrique.com/categorie/villas","Vente villa 3pièces - Mbao","https://sn.coinafrique.com/annonce/villas/vente-villa-3pieces-mbao-4862046","19","https://sn.coinafrique.com/categorie/villas?page=19","3","3","161","Mbao, Dakar, Sénégal"
"1752992334-8334","https://sn.coinafrique.com/categorie/villas","Vente villa 4pièces - Dakar","https://sn.coinafrique.com/annonce/villas/vente-villa-4pieces-dakar-4862188","19","https://sn.coinafrique.com/categorie/villas?page=19","150","","","Dakar, Sénégal"
"1752992337-8335","https://sn.coinafrique.com/categorie/villas","Location villa 6 pièces - Mermoz - Sacré coeur","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-4813693","19","https://sn.coinafrique.com/categorie/villas?page=19","6","5","600","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752992341-8336","https://sn.coinafrique.com/categorie/villas","Location villa 7 pièces - Mermoz","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-4813726","19","https://sn.coinafrique.com/categorie/villas?page=19","6","5","600 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752992344-8337","https://sn.coinafrique.com/categorie/villas","Location villa 8pièces - Mermoz-Sacré coeur","https://sn.coinafrique.com/annonce/villas/location-villa-8pieces-mermoz-sacre-coeur-4862845","19","https://sn.coinafrique.com/categorie/villas?page=19","7","4","400","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752992347-8338","https://sn.coinafrique.com/categorie/villas","Vente villa à  Yenne","https://sn.coinafrique.com/annonce/villas/vente-villa-a-yenne-4862957","19","https://sn.coinafrique.com/categorie/villas?page=19","","","","Pikine, Sénégal"
"1752992350-8339","https://sn.coinafrique.com/categorie/villas","Vente maison l'île rousse  - saly","https://sn.coinafrique.com/annonce/villas/vente-maison-lile-rousse-saly-4863466","19","https://sn.coinafrique.com/categorie/villas?page=19","10","5","534","Saly, Sénégal"
"1752992353-8340","https://sn.coinafrique.com/categorie/villas","Vente villa - Shwari","https://sn.coinafrique.com/annonce/villas/vente-villa-shwari-4855156","19","https://sn.coinafrique.com/categorie/villas?page=19","7","9","887","Mbour, Sénégal"
"1752992355-8341","https://sn.coinafrique.com/categorie/villas","vente villas 11 pièces - Touba","https://sn.coinafrique.com/annonce/villas/vente-villas-11-pieces-touba-4863737","19","https://sn.coinafrique.com/categorie/villas?page=19","11","9","500","Touba, Sénégal"
"1752992358-8342","https://sn.coinafrique.com/categorie/villas","Location villa  à Mermoz","https://sn.coinafrique.com/annonce/villas/location-villa-a-mermoz-4815816","19","https://sn.coinafrique.com/categorie/villas?page=19","7","6","600 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752992362-8343","https://sn.coinafrique.com/categorie/villas","Location villa au Maristes","https://sn.coinafrique.com/annonce/villas/location-villa-au-maristes-4815695","19","https://sn.coinafrique.com/categorie/villas?page=19","6","5","800 m2","Mariste, Dakar, Sénégal"
"1752992365-8344","https://sn.coinafrique.com/categorie/villas","Location villa avec piscine et jardin 7 pièces - Mermoz","https://sn.coinafrique.com/annonce/villas/location-villa-avec-piscine-et-jardin-7-pieces-mermoz-4814565","19","https://sn.coinafrique.com/categorie/villas?page=19","6","7","600 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752992367-8345","https://sn.coinafrique.com/categorie/villas","Vente villa 4 pièces -   Ndiakhirate","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-ndiakhirate-4822621","19","https://sn.coinafrique.com/categorie/villas?page=19","5","2","150 m2","Rufisque, Sénégal"
"1752992370-8346","https://sn.coinafrique.com/categorie/villas","Vente maison - cité court suprême Guédiawaye","https://sn.coinafrique.com/annonce/villas/vente-maison-cite-court-supreme-guediawaye-4864399","19","https://sn.coinafrique.com/categorie/villas?page=19","13","4","187 m2","Guediawaye, Dakar, Sénégal"
"1752992373-8347","https://sn.coinafrique.com/categorie/villas","Vente villa - Dalifort cité Bellevaidere","https://sn.coinafrique.com/annonce/villas/vente-villa-dalifort-cite-bellevaidere-4864587","19","https://sn.coinafrique.com/categorie/villas?page=19","10","4","300 m2","Mariste, Dakar, Sénégal"
"1752992376-8348","https://sn.coinafrique.com/categorie/villas","Vente villa 3 pieces -  Dalifort Cité Bellevedere","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-dalifort-cite-bellevedere-4864656","19","https://sn.coinafrique.com/categorie/villas?page=19","5","2","187 m2","Mariste, Dakar, Sénégal"
"1752992379-8349","https://sn.coinafrique.com/categorie/villas","Location villas 8 pièces - Mermoz-sacré coeur","https://sn.coinafrique.com/annonce/villas/location-villas-8-pieces-mermoz-sacre-coeur-4819453","19","https://sn.coinafrique.com/categorie/villas?page=19","8","6","13","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752992382-8350","https://sn.coinafrique.com/categorie/villas","Location villa - pointe Sarène","https://sn.coinafrique.com/annonce/villas/location-villa-pointe-sarene-4824425","19","https://sn.coinafrique.com/categorie/villas?page=19","4","6","730","Mbour, Sénégal"
"1752992385-8351","https://sn.coinafrique.com/categorie/villas","Vente villa -  Keur Ndiaye Lo","https://sn.coinafrique.com/annonce/villas/vente-villa-keur-ndiaye-lo-4865207","19","https://sn.coinafrique.com/categorie/villas?page=19","4","4","150","Rufisque, Sénégal"
"1752992388-8352","https://sn.coinafrique.com/categorie/villas","Vente villa -  Kounoune","https://sn.coinafrique.com/annonce/villas/vente-villa-kounoune-4865373","19","https://sn.coinafrique.com/categorie/villas?page=19","5","3","150 m2","Rufisque, Sénégal"
"1752992391-8353","https://sn.coinafrique.com/categorie/villas","Vente villas 5 pièces - Yoff onomo","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-yoff-onomo-4821545","19","https://sn.coinafrique.com/categorie/villas?page=19","5","4","200","Yoff, Dakar, Sénégal"
"1752992393-8354","https://sn.coinafrique.com/categorie/villas","Location villa 6 pièces - Keur Mbaye Fall","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-keur-mbaye-fall-4867107","19","https://sn.coinafrique.com/categorie/villas?page=19","7","4","1","Almadies 2, Dakar, Sénégal"
"1752992396-8355","https://sn.coinafrique.com/categorie/villas","Vente villas a saly  - Mbour","https://sn.coinafrique.com/annonce/villas/vente-villas-a-saly-mbour-4823416","19","https://sn.coinafrique.com/categorie/villas?page=19","4","","","Mbour, Sénégal"
"1752992399-8356","https://sn.coinafrique.com/categorie/villas","Location villa 10 pièces - Ngor - Almadies","https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-ngor-almadies-4820026","19","https://sn.coinafrique.com/categorie/villas?page=19","10","","","Ngor, Dakar, Sénégal"
"1752992402-8357","https://sn.coinafrique.com/categorie/villas","Location villa 6 pièces - Almadies","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-4825184","19","https://sn.coinafrique.com/categorie/villas?page=19","6","5","12","Almadies, Dakar, Sénégal"
"1752992405-8358","https://sn.coinafrique.com/categorie/villas","Vente maison - Senegal","https://sn.coinafrique.com/annonce/villas/vente-maison-senegal-4869890","19","https://sn.coinafrique.com/categorie/villas?page=19","7","3","1020 m2","Toubab Dialao, Sénégal"
"1752992408-8359","https://sn.coinafrique.com/categorie/villas","Vente villa - Keur Massar","https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-4870635","19","https://sn.coinafrique.com/categorie/villas?page=19","3","2","150 m2","Keur Massar, Sénégal"
"1752992411-8360","https://sn.coinafrique.com/categorie/villas","Location villa duplex 4 pièces - Almadies","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-4-pieces-almadies-4870668","19","https://sn.coinafrique.com/categorie/villas?page=19","7","4","200","Almadies, Dakar, Sénégal"
"1752992413-8361","https://sn.coinafrique.com/categorie/villas","Location villas 9 pièces - Almadies","https://sn.coinafrique.com/annonce/villas/location-villas-9-pieces-almadies-4870959","19","https://sn.coinafrique.com/categorie/villas?page=19","9","4","200","Almadies, Dakar, Sénégal"
"1752992417-8362","https://sn.coinafrique.com/categorie/villas","Location villa 6 pièces - Ouest-Foire","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-ouest-foire-4871844","19","https://sn.coinafrique.com/categorie/villas?page=19","7","7","","Dakar, Sénégal"
"1752992419-8363","https://sn.coinafrique.com/categorie/villas","Location villa - Almadies","https://sn.coinafrique.com/annonce/villas/location-villa-almadies-4871887","19","https://sn.coinafrique.com/categorie/villas?page=19","","","","Dakar, Sénégal"
"1752992423-8364","https://sn.coinafrique.com/categorie/villas","Vente Villa 4 pièces - Ngaparou","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-ngaparou-4872500","19","https://sn.coinafrique.com/categorie/villas?page=19","4","3","375 m2","Dakar, Sénégal"
"1752992426-8365","https://sn.coinafrique.com/categorie/villas","Location Villa R+2 - Mermoz","https://sn.coinafrique.com/annonce/villas/location-villa-r2-mermoz-4872569","19","https://sn.coinafrique.com/categorie/villas?page=19","7","4","300 m2","Dakar, Sénégal"
"1752992429-8366","https://sn.coinafrique.com/categorie/villas","Vente villas 5 pièces - Yoff","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-yoff-4873265","19","https://sn.coinafrique.com/categorie/villas?page=19","5","356","","Yoff, Dakar, Sénégal"
"1752992432-8367","https://sn.coinafrique.com/categorie/villas","Location villa R 1 à la Liberté 6 extension","https://sn.coinafrique.com/annonce/villas/location-villa-r-1-a-la-liberte-6-extension-4867660","19","https://sn.coinafrique.com/categorie/villas?page=19","5","3","","Dakar, Sénégal"
"1752992436-8368","https://sn.coinafrique.com/categorie/villas","Location villa 8 pièces - Mamelles","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-mamelles-4867670","19","https://sn.coinafrique.com/categorie/villas?page=19","8","5","","Dakar, Sénégal"
"1752992439-8369","https://sn.coinafrique.com/categorie/villas","Location villa 5pièces - Mamelles","https://sn.coinafrique.com/annonce/villas/location-villa-5pieces-mamelles-4863705","19","https://sn.coinafrique.com/categorie/villas?page=19","6","5","","Dakar, Sénégal"
"1752992442-8370","https://sn.coinafrique.com/categorie/villas","Vente villa - Gorom","https://sn.coinafrique.com/annonce/villas/vente-villa-gorom-4874072","19","https://sn.coinafrique.com/categorie/villas?page=19","7","600 m2","","Sipres, Dakar, Sénégal"
"1752992445-8371","https://sn.coinafrique.com/categorie/villas","Vente villa 3 pièces - Tivaouane Peulh","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-tivaouane-peulh-4874300","19","https://sn.coinafrique.com/categorie/villas?page=19","8","6","150 m2","Keur Massar, Sénégal"
"1752992448-8372","https://sn.coinafrique.com/categorie/villas","Location villa 7 pièces - Nord Foire","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-nord-foire-4830036","19","https://sn.coinafrique.com/categorie/villas?page=19","7","4","","Sicap foire, Dakar, Sénégal"
"1752992452-8373","https://sn.coinafrique.com/categorie/villas","Vente villa 10 pièces - Lac rose","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-lac-rose-4833794","19","https://sn.coinafrique.com/categorie/villas?page=19","10","6","300","Lac rose, Sénégal"
"1752992454-8374","https://sn.coinafrique.com/categorie/villas","Location villa meublée avec piscine à Somone","https://sn.coinafrique.com/annonce/villas/location-villa-meublee-avec-piscine-a-somone-4876285","19","https://sn.coinafrique.com/categorie/villas?page=19","7","5","","Mbour, Sénégal"
"1752992457-8375","https://sn.coinafrique.com/categorie/villas","Location Villas 5 pièces - yoff","https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-yoff-4876294","19","https://sn.coinafrique.com/categorie/villas?page=19","5","3","200","Yoff, Dakar, Sénégal"
"1752992460-8376","https://sn.coinafrique.com/categorie/villas","Vente villa - Mariste","https://sn.coinafrique.com/annonce/villas/vente-villa-mariste-4876929","19","https://sn.coinafrique.com/categorie/villas?page=19","8","7","283 m2","Mariste, Dakar, Sénégal"
"1752992462-8377","https://sn.coinafrique.com/categorie/villas","Location villas 10 pièces - Ngor","https://sn.coinafrique.com/annonce/villas/location-villas-10-pieces-ngor-4833017","19","https://sn.coinafrique.com/categorie/villas?page=19","10","9","12","Ngor, Dakar, Sénégal"
"1752992465-8378","https://sn.coinafrique.com/categorie/villas","Vente Villas 6 pièces - Mbour","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-mbour-4877465","19","https://sn.coinafrique.com/categorie/villas?page=19","6","5","300","Mbour, Sénégal"
"1752992468-8379","https://sn.coinafrique.com/categorie/villas","Location villa 8 pièces - Ngaparou","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-ngaparou-4878006","19","https://sn.coinafrique.com/categorie/villas?page=19","8","3","","Ngaparou, Sénégal"
"1752992471-8380","https://sn.coinafrique.com/categorie/villas","Vente villa 12 pièces - Mbacké","https://sn.coinafrique.com/annonce/villas/vente-villa-12-pieces-mbacke-4878825","19","https://sn.coinafrique.com/categorie/villas?page=19","12","8","","Mbacké, Sénégal"
"1752992473-8381","https://sn.coinafrique.com/categorie/villas","Location villas 3 pièces - Pikine","https://sn.coinafrique.com/annonce/villas/location-villas-3-pieces-pikine-4879037","19","https://sn.coinafrique.com/categorie/villas?page=19","3","1","","Pikine, Sénégal"
"1752992476-8382","https://sn.coinafrique.com/categorie/villas","Location villa R+1 cité horizon VDN","https://sn.coinafrique.com/annonce/villas/location-villa-r1-cite-horizon-vdn-4879514","19","https://sn.coinafrique.com/categorie/villas?page=19","6","5","200 m2","Sicap Liberté, Dakar, Sénégal"
"1752992479-8383","https://sn.coinafrique.com/categorie/villas","Vente villa 4 pièces - Pikine Seras","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-pikine-seras-4880172","19","https://sn.coinafrique.com/categorie/villas?page=19","9","3","150","Pikine, Sénégal"
"1752992482-8384","https://sn.coinafrique.com/categorie/villas","Location villa 8 pièces - Mariste","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-mariste-4837583","19","https://sn.coinafrique.com/categorie/villas?page=19","","","","Mariste, Dakar, Sénégal"
"1752992484-8385","https://sn.coinafrique.com/categorie/villas","Vente villas 250m² - Thiaroye","https://sn.coinafrique.com/annonce/villas/vente-villas-250m-thiaroye-4838171","19","https://sn.coinafrique.com/categorie/villas?page=19","250","","","Pikine, Sénégal"
"1752992487-8386","https://sn.coinafrique.com/categorie/villas","Vente villa angle - Yoff Djiby Mbaye","https://sn.coinafrique.com/annonce/villas/vente-villa-angle-yoff-djiby-mbaye-4838955","19","https://sn.coinafrique.com/categorie/villas?page=19","6","4","292","Yoff, Dakar, Sénégal"
"1752992490-8387","https://sn.coinafrique.com/categorie/villas","Location  villa R+1 meublée avec piscine à 4 pièces - à Sal...","https://sn.coinafrique.com/annonce/villas/location-villa-r1-meublee-avec-piscine-a-4-pieces-a-saly-4883240","19","https://sn.coinafrique.com/categorie/villas?page=19","4","4","600","Saly, Sénégal"
"1752992492-8388","https://sn.coinafrique.com/categorie/villas","Location villa 5 pièces - Keur Massar","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-keur-massar-4884146","19","https://sn.coinafrique.com/categorie/villas?page=19","5","5","150","Keur Massar, Sénégal"
"1752992495-8389","https://sn.coinafrique.com/categorie/villas","Vente villa 9 pièces - Sebikotane","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-sebikotane-4884231","19","https://sn.coinafrique.com/categorie/villas?page=19","15","4","150","Sicap foire, Dakar, Sénégal"
"1752992498-8390","https://sn.coinafrique.com/categorie/villas","Vente villa 4 pièces - Darou Thioub","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-darou-thioub-4884510","19","https://sn.coinafrique.com/categorie/villas?page=19","3","1","180 m2","Keur Massar, Sénégal"
"1752992501-8391","https://sn.coinafrique.com/categorie/villas","Vente villa 7 pièces - Sicap Amitie2","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-sicap-amitie2-4840363","19","https://sn.coinafrique.com/categorie/villas?page=19","7","5","303","Sicap Liberté, Dakar, Sénégal"
"1752992503-8392","https://sn.coinafrique.com/categorie/villas","Vente Villas 9 pièces - Djily Mbaye","https://sn.coinafrique.com/annonce/villas/vente-villas-9-pieces-djily-mbaye-4885455","19","https://sn.coinafrique.com/categorie/villas?page=19","7","4","150","Djily MBaye, Dakar, Sénégal"
"1752992506-8393","https://sn.coinafrique.com/categorie/villas","Vente villa 6 pièces - Maristes","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-maristes-4842265","19","https://sn.coinafrique.com/categorie/villas?page=19","7","4","200 m2","Mariste, Dakar, Sénégal"
"1752992509-8394","https://sn.coinafrique.com/categorie/villas","Vente villa 4 pièces - Toubab Dialao","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-toubab-dialao-4839503","19","https://sn.coinafrique.com/categorie/villas?page=19","4","1","300","Toubab Dialao, Sénégal"
"1752992513-8395","https://sn.coinafrique.com/categorie/villas","Location villa duplex f5 - Cité Keur Gorgui","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-f5-cite-keur-gorgui-4840037","19","https://sn.coinafrique.com/categorie/villas?page=19","6","","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1752992515-8396","https://sn.coinafrique.com/categorie/villas","Location villa meublée 3 pièces - Cité Diobass","https://sn.coinafrique.com/annonce/villas/location-villa-meublee-3-pieces-cite-diobass-4887808","19","https://sn.coinafrique.com/categorie/villas?page=19","3","2","200 m2","Ndiass, Sénégal"
"1752992518-8397","https://sn.coinafrique.com/categorie/villas","Location villa 6 pièces - Almadies École Bilingue","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-ecole-bilingue-4843259","19","https://sn.coinafrique.com/categorie/villas?page=19","6","5","250","Almadies, Dakar, Sénégal"
"1752992521-8398","https://sn.coinafrique.com/categorie/villas","Location villa 7 pièces - Almadies","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-almadies-4854974","19","https://sn.coinafrique.com/categorie/villas?page=19","7","5","300","Almadies, Dakar, Sénégal"
