web-scraper-order,web-scraper-start-url,container,container-href,page,page-href,superficie (m2),prix,adresse,image lien-src
"1753000720-8794","https://sn.coinafrique.com/categorie/terrains","Terrains 180m²  - Rufisque","https://sn.coinafrique.com/annonce/terrains/terrains-180m-rufisque-4996521","15","https://sn.coinafrique.com/categorie/terrains?page=15","180","35 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5139629_uploaded_image1_1737115344.jpg"
"1753000723-8795","https://sn.coinafrique.com/categorie/terrains","Terrains 150m²  - Ngor","https://sn.coinafrique.com/annonce/terrains/terrains-150m-ngor-4991288","15","https://sn.coinafrique.com/categorie/terrains?page=15","150","100 000 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4991288_uploaded_image1_1728817991.jpg"
"1753000726-8796","https://sn.coinafrique.com/categorie/terrains","Terrains TF - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-tf-diamniadio-5014903","15","https://sn.coinafrique.com/categorie/terrains?page=15","150 m2","15 000 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5334156_uploaded_image1_1747584581.jpg"
"1753000728-8797","https://sn.coinafrique.com/categorie/terrains","Terrains  à Thies","https://sn.coinafrique.com/annonce/terrains/terrains-a-thies-5036039","15","https://sn.coinafrique.com/categorie/terrains?page=15","225 m2","400 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5413043_uploaded_image1_1751987309.jpg"
"1753000731-8798","https://sn.coinafrique.com/categorie/terrains","Terrains 300m²  - Somone","https://sn.coinafrique.com/annonce/terrains/terrains-300m-somone-4992705","15","https://sn.coinafrique.com/categorie/terrains?page=15","300","18 000 000 CFA","Ngaparou, Sénégal","https://images.coinafrique.com/thumb_5068836_uploaded_image1_1732974151.jpg"
"1753000733-8799","https://sn.coinafrique.com/categorie/terrains","Terrains 300m²  - Mbour","https://sn.coinafrique.com/annonce/terrains/terrains-300m-mbour-4992887","15","https://sn.coinafrique.com/categorie/terrains?page=15","300","9 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_5424081_uploaded_image1_1752578419.jpg"
"1753000736-8800","https://sn.coinafrique.com/categorie/terrains","Terrains 150m²  - Lac rose","https://sn.coinafrique.com/annonce/terrains/terrains-150m-lac-rose-4996774","15","https://sn.coinafrique.com/categorie/terrains?page=15","150","14 000 000 CFA","Lac rose, Sénégal","https://images.coinafrique.com/thumb_5260460_uploaded_image1_1743531799.jpg"
"1753000738-8801","https://sn.coinafrique.com/categorie/terrains","Terrains 180m²  - Thiès","https://sn.coinafrique.com/annonce/terrains/terrains-180m-thies-4996794","15","https://sn.coinafrique.com/categorie/terrains?page=15","180","4 500 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5429503_uploaded_image1_1752839472.jpg"
"1753000741-8802","https://sn.coinafrique.com/categorie/terrains","Terrains 180m²  - Thiès","https://sn.coinafrique.com/annonce/terrains/terrains-180m-thies-4996781","15","https://sn.coinafrique.com/categorie/terrains?page=15","180","4 500 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5429503_uploaded_image1_1752839472.jpg"
"1753000744-8803","https://sn.coinafrique.com/categorie/terrains","Terrain guereo - Somone","https://sn.coinafrique.com/annonce/terrains/terrain-guereo-somone-4998768","15","https://sn.coinafrique.com/categorie/terrains?page=15","700 m2","50 000 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4998768_uploaded_image1_1729171732.jpg"
"1753000746-8804","https://sn.coinafrique.com/categorie/terrains","Terrains 188m²  - Thiès","https://sn.coinafrique.com/annonce/terrains/terrains-188m-thies-5036710","15","https://sn.coinafrique.com/categorie/terrains?page=15","188","8 500 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5036710_uploaded_image2_1731249702.jpeg"
"1753000748-8805","https://sn.coinafrique.com/categorie/terrains","Terrain 3 ha - Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-3-ha-keur-massar-5036767","15","https://sn.coinafrique.com/categorie/terrains?page=15","3 m2","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5036767_uploaded_image1_1731252294.jpg"
"1753000751-8806","https://sn.coinafrique.com/categorie/terrains","Terrain 270 m² - Malika","https://sn.coinafrique.com/annonce/terrains/terrain-270-m-malika-5028908","15","https://sn.coinafrique.com/categorie/terrains?page=15","270 m2","34 000 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5028908_uploaded_image1_1730845884.jpg"
"1753000754-8807","https://sn.coinafrique.com/categorie/terrains","Terrains 150ù²  - Guédiawaye","https://sn.coinafrique.com/annonce/terrains/terrains-150u-guediawaye-5038195","15","https://sn.coinafrique.com/categorie/terrains?page=15","150","40 000 000 CFA","Guediawaye, Dakar, Sénégal",""
"1753000756-8808","https://sn.coinafrique.com/categorie/terrains","Terrain 160 m² - Ouest Foire","https://sn.coinafrique.com/annonce/terrains/terrain-160-m-ouest-foire-5038396","15","https://sn.coinafrique.com/categorie/terrains?page=15","160","150 000 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5136613_uploaded_image1_1736962808.jpg"
"1753000759-8809","https://sn.coinafrique.com/categorie/terrains","Terrain 726 m² - Ziguinchor","https://sn.coinafrique.com/annonce/terrains/terrain-726-m-ziguinchor-5038656","15","https://sn.coinafrique.com/categorie/terrains?page=15","726","24 000 000 CFA","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_5038656_uploaded_image1_1731347179.jpg"
"1753000761-8810","https://sn.coinafrique.com/categorie/terrains","Terrains 350m²  - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrains-350m-diamniadio-5039338","15","https://sn.coinafrique.com/categorie/terrains?page=15","350","30 000 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5039338_uploaded_image2_1731396374.jpeg"
"1753000764-8811","https://sn.coinafrique.com/categorie/terrains","Terrains 300m²  - Mbour","https://sn.coinafrique.com/annonce/terrains/terrains-300m-mbour-5039568","15","https://sn.coinafrique.com/categorie/terrains?page=15","300","6 000 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_5424081_uploaded_image1_1752578419.jpg"
"1753000766-8812","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Diamniadio","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5040726","15","https://sn.coinafrique.com/categorie/terrains?page=15","","10 000 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5040726_uploaded_image1_1731441893.jpg"
"1753000769-8813","https://sn.coinafrique.com/categorie/terrains","Terrain au Péage de Toglou","https://sn.coinafrique.com/annonce/terrains/terrain-au-peage-de-toglou-5041100","15","https://sn.coinafrique.com/categorie/terrains?page=15","225 m2","5 000 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5298767_uploaded_image1_1745616101.jpg"
"1753000771-8814","https://sn.coinafrique.com/categorie/terrains","Terrain pieds dans l'eau Yoff Océan","https://sn.coinafrique.com/annonce/terrains/terrain-pieds-dans-leau-yoff-ocean-5041804","15","https://sn.coinafrique.com/categorie/terrains?page=15","1111 m2","1 300 000 CFA","Yoff, Dakar, Sénégal",""
"1753000774-8815","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m2","https://sn.coinafrique.com/annonce/terrains/terrain-225-m2-4994661","15","https://sn.coinafrique.com/categorie/terrains?page=15","225 m2","1 599 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5205800_uploaded_image1_1740664025.jpg"
"1753000776-8816","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m² - Thiès","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-thies-5041998","15","https://sn.coinafrique.com/categorie/terrains?page=15","225","1 500 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5387360_uploaded_image2_1750637207.jpeg"
"1753000779-8817","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Kounoune","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-kounoune-5042012","14","https://sn.coinafrique.com/categorie/terrains?page=14","150","15 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_5428253_uploaded_image1_1752765530.jpg"
"1753000781-8818","https://sn.coinafrique.com/categorie/terrains","Terrain 655 m² - Castor Sodia","https://sn.coinafrique.com/annonce/terrains/terrain-655-m-castor-sodia-5042396","14","https://sn.coinafrique.com/categorie/terrains?page=14","655 m2","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5042396_uploaded_image1_1731521233.jpg"
"1753000784-8819","https://sn.coinafrique.com/categorie/terrains","Terrain 320 m² - Ndiawdoune","https://sn.coinafrique.com/annonce/terrains/terrain-320-m-ndiawdoune-5042773","14","https://sn.coinafrique.com/categorie/terrains?page=14","320 m2","3 500 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_5042773_uploaded_image1_1731534336.jpg"
"1753000786-8820","https://sn.coinafrique.com/categorie/terrains","Terrains 200m²  - Ndiass","https://sn.coinafrique.com/annonce/terrains/terrains-200m-ndiass-5043379","14","https://sn.coinafrique.com/categorie/terrains?page=14","200","125 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_5224222_uploaded_image1_1741603838.jpg"
"1753000788-8821","https://sn.coinafrique.com/categorie/terrains","Terrain 150m² - Zac Mbao","https://sn.coinafrique.com/annonce/terrains/terrain-150m-zac-mbao-5000374","14","https://sn.coinafrique.com/categorie/terrains?page=14","150 m2","30 000 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5161590_uploaded_image1_1738273309.jpg"
"1753000791-8822","https://sn.coinafrique.com/categorie/terrains","Terrain 200m²  TF sortie 9","https://sn.coinafrique.com/annonce/terrains/terrain-200m-tf-sortie-9-5000378","14","https://sn.coinafrique.com/categorie/terrains?page=14","","42 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5000378_uploaded_image1_1729253519.97.jpeg"
"1753000793-8823","https://sn.coinafrique.com/categorie/terrains","Terrain - Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-5044539","14","https://sn.coinafrique.com/categorie/terrains?page=14","300 m2","30 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5374567_uploaded_image1_1749920550.jpg"
"1753000796-8824","https://sn.coinafrique.com/categorie/terrains","Terrain 5000 m² - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-5000-m-saly-5044594","14","https://sn.coinafrique.com/categorie/terrains?page=14","5000","20 000 CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_5152773_uploaded_image1_1737813371.jpg"
"1753000798-8825","https://sn.coinafrique.com/categorie/terrains","Terrain 1000 m² - Saly","https://sn.coinafrique.com/annonce/terrains/terrain-1000-m-saly-5044611","14","https://sn.coinafrique.com/categorie/terrains?page=14","1000","35 000 000 CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_5258995_uploaded_image1_1743457045.jpg"
"1753000801-8826","https://sn.coinafrique.com/categorie/terrains","Vente villa inachevée  à rufisque 2","https://sn.coinafrique.com/annonce/terrains/vente-villa-inachevee-a-rufisque-2-5045498","14","https://sn.coinafrique.com/categorie/terrains?page=14","5","56 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4161048_uploaded_image1_1680536974.63.jpeg"
"1753000804-8827","https://sn.coinafrique.com/categorie/terrains","Terrains 150m² TF -Tivaoune peulh","https://sn.coinafrique.com/annonce/terrains/terrains-150m-tf-tivaoune-peulh-4997587","14","https://sn.coinafrique.com/categorie/terrains?page=14","150","12 500 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4997587_uploaded_image1_1729110854.jpg"
"1753000806-8828","https://sn.coinafrique.com/categorie/terrains","Terrain 40 lots - Mbambilore","https://sn.coinafrique.com/annonce/terrains/terrain-40-lots-mbambilore-5046256","14","https://sn.coinafrique.com/categorie/terrains?page=14","150 m2","3 500 000 CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046256_uploaded_image1_1731705316.jpg"
"1753000809-8829","https://sn.coinafrique.com/categorie/terrains","Terrain 300 m² - Thiés","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-thies-5046334","14","https://sn.coinafrique.com/categorie/terrains?page=14","300 m2","13 000 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046334_uploaded_image1_1731708218.jpg"
"1753000812-8830","https://sn.coinafrique.com/categorie/terrains","Terrain - Thiès","https://sn.coinafrique.com/annonce/terrains/terrain-thies-5046342","14","https://sn.coinafrique.com/categorie/terrains?page=14","300 m2","13 000 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5313640_uploaded_image1_1746494985.jpg"
"1753000815-8831","https://sn.coinafrique.com/categorie/terrains","Terrains 300m² angle à Diass","https://sn.coinafrique.com/annonce/terrains/terrains-300m-angle-a-diass-5000221","14","https://sn.coinafrique.com/categorie/terrains?page=14","300","4 500 000 CFA","Ndiass, Sénégal",""
"1753000817-8832","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m²  - Ndiakhirate","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-ndiakhirate-5000183","14","https://sn.coinafrique.com/categorie/terrains?page=14","150","18 000 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5000183_uploaded_image1_1729246047.jpg"
"1753000820-8833","https://sn.coinafrique.com/categorie/terrains","vente terrains 150  - lac rose","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-lac-rose-5046967","14","https://sn.coinafrique.com/categorie/terrains?page=14","150","3 500 000 CFA","Lac rose, Sénégal","https://images.coinafrique.com/thumb_5224151_uploaded_image1_1741601939.jpg"
"1753000822-8834","https://sn.coinafrique.com/categorie/terrains","Terrain 1625 m²  - Almadies","https://sn.coinafrique.com/annonce/terrains/terrain-1625-m-almadies-5000613","14","https://sn.coinafrique.com/categorie/terrains?page=14","1625","2 437 500 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5000613_uploaded_image1_1729263226.jpg"
"1753000825-8835","https://sn.coinafrique.com/categorie/terrains","Terrain 260 m² - Bambilor","https://sn.coinafrique.com/annonce/terrains/terrain-260-m-bambilor-5047668","14","https://sn.coinafrique.com/categorie/terrains?page=14","260","20 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5047668_uploaded_image1_1731795170.jpg"
"1753000827-8836","https://sn.coinafrique.com/categorie/terrains","Terrain 180 m² - Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-180-m-keur-massar-5048583","14","https://sn.coinafrique.com/categorie/terrains?page=14","180","6 000 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5416248_uploaded_image1_1752140352.5.jpeg"
"1753000830-8837","https://sn.coinafrique.com/categorie/terrains","Terrain 225 m² - Colobane","https://sn.coinafrique.com/annonce/terrains/terrain-225-m-colobane-5009588","14","https://sn.coinafrique.com/categorie/terrains?page=14","225","400 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5327789_uploaded_image2_1747237700.jpeg"
"1753000832-8838","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5009573","14","https://sn.coinafrique.com/categorie/terrains?page=14","150","2 500 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5422835_uploaded_image1_1752506387.jpg"
"1753000835-8839","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Mariste","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-mariste-5050041","14","https://sn.coinafrique.com/categorie/terrains?page=14","150","75 000 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5253892_uploaded_image1_1743101347.jpg"
"1753000837-8840","https://sn.coinafrique.com/categorie/terrains","Terrain 150 m² - Keur Massar","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-keur-massar-5050057","14","https://sn.coinafrique.com/categorie/terrains?page=14","150","30 000 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_5422835_uploaded_image1_1752506387.jpg"
